'Time and date','ECG '
'[05:05:41.890 01/05/2000]',-0.006
'[05:05:41.893 01/05/2000]',-0.007
'[05:05:41.897 01/05/2000]',-0.008
'[05:05:41.900 01/05/2000]',-0.008
'[05:05:41.903 01/05/2000]',-0.009
'[05:05:41.907 01/05/2000]',-0.008
'[05:05:41.910 01/05/2000]',-0.007
'[05:05:41.913 01/05/2000]',-0.006
'[05:05:41.917 01/05/2000]',-0.003
'[05:05:41.920 01/05/2000]',0.000
'[05:05:41.923 01/05/2000]',0.002
'[05:05:41.927 01/05/2000]',0.005
'[05:05:41.930 01/05/2000]',0.008
'[05:05:41.933 01/05/2000]',0.012
'[05:05:41.937 01/05/2000]',0.020
'[05:05:41.940 01/05/2000]',0.029
'[05:05:41.943 01/05/2000]',0.040
'[05:05:41.947 01/05/2000]',0.046
'[05:05:41.950 01/05/2000]',0.050
'[05:05:41.953 01/05/2000]',0.054
'[05:05:41.957 01/05/2000]',0.057
'[05:05:41.960 01/05/2000]',0.060
'[05:05:41.963 01/05/2000]',0.061
'[05:05:41.967 01/05/2000]',0.062
'[05:05:41.970 01/05/2000]',0.061
'[05:05:41.973 01/05/2000]',0.059
'[05:05:41.977 01/05/2000]',0.057
'[05:05:41.980 01/05/2000]',0.053
'[05:05:41.983 01/05/2000]',0.050
'[05:05:41.987 01/05/2000]',0.046
'[05:05:41.990 01/05/2000]',0.042
'[05:05:41.993 01/05/2000]',0.036
'[05:05:41.997 01/05/2000]',0.029
'[05:05:42.000 01/05/2000]',0.021
'[05:05:42.003 01/05/2000]',0.013
'[05:05:42.007 01/05/2000]',0.008
'[05:05:42.010 01/05/2000]',0.003
'[05:05:42.013 01/05/2000]',0.000
'[05:05:42.017 01/05/2000]',-0.003
'[05:05:42.020 01/05/2000]',-0.006
'[05:05:42.023 01/05/2000]',-0.008
'[05:05:42.027 01/05/2000]',-0.010
'[05:05:42.030 01/05/2000]',-0.010
'[05:05:42.033 01/05/2000]',-0.010
'[05:05:42.037 01/05/2000]',-0.010
'[05:05:42.040 01/05/2000]',-0.010
'[05:05:42.043 01/05/2000]',-0.009
'[05:05:42.047 01/05/2000]',-0.008
'[05:05:42.050 01/05/2000]',-0.006
'[05:05:42.053 01/05/2000]',-0.003
'[05:05:42.057 01/05/2000]',0.000
'[05:05:42.060 01/05/2000]',0.011
'[05:05:42.063 01/05/2000]',0.045
'[05:05:42.067 01/05/2000]',0.100
'[05:05:42.070 01/05/2000]',0.178
'[05:05:42.073 01/05/2000]',0.277
'[05:05:42.077 01/05/2000]',0.393
'[05:05:42.080 01/05/2000]',0.522
'[05:05:42.083 01/05/2000]',0.655
'[05:05:42.087 01/05/2000]',0.776
'[05:05:42.090 01/05/2000]',0.855
'[05:05:42.093 01/05/2000]',0.864
'[05:05:42.097 01/05/2000]',0.830
'[05:05:42.100 01/05/2000]',0.715
'[05:05:42.103 01/05/2000]',0.560
'[05:05:42.107 01/05/2000]',0.391
'[05:05:42.110 01/05/2000]',0.237
'[05:05:42.113 01/05/2000]',0.115
'[05:05:42.117 01/05/2000]',0.029
'[05:05:42.120 01/05/2000]',-0.024
'[05:05:42.123 01/05/2000]',-0.054
'[05:05:42.127 01/05/2000]',-0.074
'[05:05:42.130 01/05/2000]',-0.086
'[05:05:42.133 01/05/2000]',-0.093
'[05:05:42.137 01/05/2000]',-0.097
'[05:05:42.140 01/05/2000]',-0.100
'[05:05:42.143 01/05/2000]',-0.103
'[05:05:42.147 01/05/2000]',-0.104
'[05:05:42.150 01/05/2000]',-0.106
'[05:05:42.153 01/05/2000]',-0.107
'[05:05:42.157 01/05/2000]',-0.109
'[05:05:42.160 01/05/2000]',-0.110
'[05:05:42.163 01/05/2000]',-0.112
'[05:05:42.167 01/05/2000]',-0.113
'[05:05:42.170 01/05/2000]',-0.113
'[05:05:42.173 01/05/2000]',-0.109
'[05:05:42.177 01/05/2000]',-0.103
'[05:05:42.180 01/05/2000]',-0.097
'[05:05:42.183 01/05/2000]',-0.093
'[05:05:42.187 01/05/2000]',-0.089
'[05:05:42.190 01/05/2000]',-0.086
'[05:05:42.193 01/05/2000]',-0.082
'[05:05:42.197 01/05/2000]',-0.080
'[05:05:42.200 01/05/2000]',-0.078
'[05:05:42.203 01/05/2000]',-0.076
'[05:05:42.207 01/05/2000]',-0.075
'[05:05:42.210 01/05/2000]',-0.074
'[05:05:42.213 01/05/2000]',-0.074
'[05:05:42.217 01/05/2000]',-0.074
'[05:05:42.220 01/05/2000]',-0.073
'[05:05:42.223 01/05/2000]',-0.073
'[05:05:42.227 01/05/2000]',-0.072
'[05:05:42.230 01/05/2000]',-0.071
'[05:05:42.233 01/05/2000]',-0.070
'[05:05:42.237 01/05/2000]',-0.067
'[05:05:42.240 01/05/2000]',-0.064
'[05:05:42.243 01/05/2000]',-0.061
'[05:05:42.247 01/05/2000]',-0.058
'[05:05:42.250 01/05/2000]',-0.054
'[05:05:42.253 01/05/2000]',-0.050
'[05:05:42.257 01/05/2000]',-0.044
'[05:05:42.260 01/05/2000]',-0.037
'[05:05:42.263 01/05/2000]',-0.028
'[05:05:42.267 01/05/2000]',-0.018
'[05:05:42.270 01/05/2000]',-0.004
'[05:05:42.273 01/05/2000]',0.004
'[05:05:42.277 01/05/2000]',0.010
'[05:05:42.280 01/05/2000]',0.016
'[05:05:42.283 01/05/2000]',0.021
'[05:05:42.287 01/05/2000]',0.028
'[05:05:42.290 01/05/2000]',0.038
'[05:05:42.293 01/05/2000]',0.047
'[05:05:42.297 01/05/2000]',0.057
'[05:05:42.300 01/05/2000]',0.067
'[05:05:42.303 01/05/2000]',0.078
'[05:05:42.307 01/05/2000]',0.086
'[05:05:42.310 01/05/2000]',0.093
'[05:05:42.313 01/05/2000]',0.098
'[05:05:42.317 01/05/2000]',0.101
'[05:05:42.320 01/05/2000]',0.102
'[05:05:42.323 01/05/2000]',0.103
'[05:05:42.327 01/05/2000]',0.104
'[05:05:42.330 01/05/2000]',0.105
'[05:05:42.333 01/05/2000]',0.106
'[05:05:42.337 01/05/2000]',0.106
'[05:05:42.340 01/05/2000]',0.105
'[05:05:42.343 01/05/2000]',0.100
'[05:05:42.347 01/05/2000]',0.093
'[05:05:42.350 01/05/2000]',0.086
'[05:05:42.353 01/05/2000]',0.077
'[05:05:42.357 01/05/2000]',0.069
'[05:05:42.360 01/05/2000]',0.061
'[05:05:42.363 01/05/2000]',0.049
'[05:05:42.367 01/05/2000]',0.029
'[05:05:42.370 01/05/2000]',0.017
'[05:05:42.373 01/05/2000]',0.011
'[05:05:42.377 01/05/2000]',0.006
'[05:05:42.380 01/05/2000]',0.002
'[05:05:42.383 01/05/2000]',0.001
'[05:05:42.387 01/05/2000]',0.001
'[05:05:42.390 01/05/2000]',0.002
'[05:05:42.393 01/05/2000]',0.002
'[05:05:42.397 01/05/2000]',0.003
'[05:05:42.400 01/05/2000]',0.004
'[05:05:42.403 01/05/2000]',0.006
'[05:05:42.407 01/05/2000]',0.009
'[05:05:42.410 01/05/2000]',0.011
'[05:05:42.413 01/05/2000]',0.008
'[05:05:42.417 01/05/2000]',0.002
'[05:05:42.420 01/05/2000]',-0.003
'[05:05:42.423 01/05/2000]',-0.011
'[05:05:42.427 01/05/2000]',-0.014
'[05:05:42.430 01/05/2000]',-0.016
'[05:05:42.433 01/05/2000]',-0.018
'[05:05:42.437 01/05/2000]',-0.019
'[05:05:42.440 01/05/2000]',-0.020
'[05:05:42.443 01/05/2000]',-0.022
'[05:05:42.447 01/05/2000]',-0.023
'[05:05:42.450 01/05/2000]',-0.023
'[05:05:42.453 01/05/2000]',-0.023
'[05:05:42.457 01/05/2000]',-0.023
'[05:05:42.460 01/05/2000]',-0.022
'[05:05:42.463 01/05/2000]',-0.021
'[05:05:42.467 01/05/2000]',-0.019
'[05:05:42.470 01/05/2000]',-0.016
'[05:05:42.473 01/05/2000]',-0.025
'[05:05:42.477 01/05/2000]',-0.034
'[05:05:42.480 01/05/2000]',-0.040
'[05:05:42.483 01/05/2000]',-0.044
'[05:05:42.487 01/05/2000]',-0.044
'[05:05:42.490 01/05/2000]',-0.041
'[05:05:42.493 01/05/2000]',-0.037
'[05:05:42.497 01/05/2000]',-0.032
'[05:05:42.500 01/05/2000]',-0.025
'[05:05:42.503 01/05/2000]',-0.014
'[05:05:42.507 01/05/2000]',-0.009
'[05:05:42.510 01/05/2000]',-0.006
'[05:05:42.513 01/05/2000]',-0.003
'[05:05:42.517 01/05/2000]',-0.001
'[05:05:42.520 01/05/2000]',0.000
'[05:05:42.523 01/05/2000]',0.000
'[05:05:42.527 01/05/2000]',0.001
'[05:05:42.530 01/05/2000]',0.001
'[05:05:42.533 01/05/2000]',0.001
'[05:05:42.537 01/05/2000]',0.001
'[05:05:42.540 01/05/2000]',0.001
'[05:05:42.543 01/05/2000]',0.001
'[05:05:42.547 01/05/2000]',0.001
'[05:05:42.550 01/05/2000]',0.001
'[05:05:42.553 01/05/2000]',0.000
'[05:05:42.557 01/05/2000]',0.000
'[05:05:42.560 01/05/2000]',0.000
'[05:05:42.563 01/05/2000]',0.000
'[05:05:42.567 01/05/2000]',0.000
'[05:05:42.570 01/05/2000]',0.000
'[05:05:42.573 01/05/2000]',0.000
'[05:05:42.577 01/05/2000]',0.000
'[05:05:42.580 01/05/2000]',0.000
'[05:05:42.583 01/05/2000]',0.000
'[05:05:42.587 01/05/2000]',0.002
'[05:05:42.590 01/05/2000]',0.003
'[05:05:42.593 01/05/2000]',0.005
'[05:05:42.597 01/05/2000]',0.006
'[05:05:42.600 01/05/2000]',0.007
'[05:05:42.603 01/05/2000]',0.009
'[05:05:42.607 01/05/2000]',0.011
'[05:05:42.610 01/05/2000]',0.013
'[05:05:42.613 01/05/2000]',0.015
'[05:05:42.617 01/05/2000]',0.016
'[05:05:42.620 01/05/2000]',0.015
'[05:05:42.623 01/05/2000]',0.012
'[05:05:42.627 01/05/2000]',0.008
'[05:05:42.630 01/05/2000]',0.003
'[05:05:42.633 01/05/2000]',-0.001
'[05:05:42.637 01/05/2000]',-0.009
'[05:05:42.640 01/05/2000]',-0.013
'[05:05:42.643 01/05/2000]',-0.010
'[05:05:42.647 01/05/2000]',-0.005
'[05:05:42.650 01/05/2000]',-0.002
'[05:05:42.653 01/05/2000]',0.000
'[05:05:42.657 01/05/2000]',0.001
'[05:05:42.660 01/05/2000]',0.002
'[05:05:42.663 01/05/2000]',0.003
'[05:05:42.667 01/05/2000]',0.005
'[05:05:42.670 01/05/2000]',0.006
'[05:05:42.673 01/05/2000]',0.008
'[05:05:42.677 01/05/2000]',0.010
'[05:05:42.680 01/05/2000]',0.012
'[05:05:42.683 01/05/2000]',0.015
'[05:05:42.687 01/05/2000]',0.019
'[05:05:42.690 01/05/2000]',0.027
'[05:05:42.693 01/05/2000]',0.037
'[05:05:42.697 01/05/2000]',0.044
'[05:05:42.700 01/05/2000]',0.049
'[05:05:42.703 01/05/2000]',0.053
'[05:05:42.707 01/05/2000]',0.057
'[05:05:42.710 01/05/2000]',0.060
'[05:05:42.713 01/05/2000]',0.063
'[05:05:42.717 01/05/2000]',0.066
'[05:05:42.720 01/05/2000]',0.071
'[05:05:42.723 01/05/2000]',0.078
'[05:05:42.727 01/05/2000]',0.082
'[05:05:42.730 01/05/2000]',0.084
'[05:05:42.733 01/05/2000]',0.087
'[05:05:42.737 01/05/2000]',0.089
'[05:05:42.740 01/05/2000]',0.083
'[05:05:42.743 01/05/2000]',0.064
'[05:05:42.747 01/05/2000]',0.040
'[05:05:42.750 01/05/2000]',0.025
'[05:05:42.753 01/05/2000]',0.013
'[05:05:42.757 01/05/2000]',0.005
'[05:05:42.760 01/05/2000]',0.000
'[05:05:42.763 01/05/2000]',-0.005
'[05:05:42.767 01/05/2000]',-0.010
'[05:05:42.770 01/05/2000]',-0.016
'[05:05:42.773 01/05/2000]',-0.019
'[05:05:42.777 01/05/2000]',-0.015
'[05:05:42.780 01/05/2000]',-0.009
'[05:05:42.783 01/05/2000]',-0.006
'[05:05:42.787 01/05/2000]',-0.003
'[05:05:42.790 01/05/2000]',-0.001
'[05:05:42.793 01/05/2000]',0.000
'[05:05:42.797 01/05/2000]',0.002
'[05:05:42.800 01/05/2000]',0.004
'[05:05:42.803 01/05/2000]',0.006
'[05:05:42.807 01/05/2000]',0.008
'[05:05:42.810 01/05/2000]',0.011
'[05:05:42.813 01/05/2000]',0.016
'[05:05:42.817 01/05/2000]',0.033
'[05:05:42.820 01/05/2000]',0.064
'[05:05:42.823 01/05/2000]',0.112
'[05:05:42.827 01/05/2000]',0.179
'[05:05:42.830 01/05/2000]',0.264
'[05:05:42.833 01/05/2000]',0.367
'[05:05:42.837 01/05/2000]',0.484
'[05:05:42.840 01/05/2000]',0.606
'[05:05:42.843 01/05/2000]',0.717
'[05:05:42.847 01/05/2000]',0.802
'[05:05:42.850 01/05/2000]',0.829
'[05:05:42.853 01/05/2000]',0.822
'[05:05:42.857 01/05/2000]',0.753
'[05:05:42.860 01/05/2000]',0.628
'[05:05:42.863 01/05/2000]',0.475
'[05:05:42.867 01/05/2000]',0.318
'[05:05:42.870 01/05/2000]',0.180
'[05:05:42.873 01/05/2000]',0.075
'[05:05:42.877 01/05/2000]',0.003
'[05:05:42.880 01/05/2000]',-0.049
'[05:05:42.883 01/05/2000]',-0.090
'[05:05:42.887 01/05/2000]',-0.110
'[05:05:42.890 01/05/2000]',-0.117
'[05:05:42.893 01/05/2000]',-0.111
'[05:05:42.897 01/05/2000]',-0.103
'[05:05:42.900 01/05/2000]',-0.097
'[05:05:42.903 01/05/2000]',-0.098
'[05:05:42.907 01/05/2000]',-0.111
'[05:05:42.910 01/05/2000]',-0.119
'[05:05:42.913 01/05/2000]',-0.125
'[05:05:42.917 01/05/2000]',-0.130
'[05:05:42.920 01/05/2000]',-0.134
'[05:05:42.923 01/05/2000]',-0.135
'[05:05:42.927 01/05/2000]',-0.133
'[05:05:42.930 01/05/2000]',-0.131
'[05:05:42.933 01/05/2000]',-0.127
'[05:05:42.937 01/05/2000]',-0.124
'[05:05:42.940 01/05/2000]',-0.122
'[05:05:42.943 01/05/2000]',-0.119
'[05:05:42.947 01/05/2000]',-0.116
'[05:05:42.950 01/05/2000]',-0.112
'[05:05:42.953 01/05/2000]',-0.109
'[05:05:42.957 01/05/2000]',-0.106
'[05:05:42.960 01/05/2000]',-0.104
'[05:05:42.963 01/05/2000]',-0.102
'[05:05:42.967 01/05/2000]',-0.101
'[05:05:42.970 01/05/2000]',-0.099
'[05:05:42.973 01/05/2000]',-0.096
'[05:05:42.977 01/05/2000]',-0.094
'[05:05:42.980 01/05/2000]',-0.091
'[05:05:42.983 01/05/2000]',-0.088
'[05:05:42.987 01/05/2000]',-0.084
'[05:05:42.990 01/05/2000]',-0.079
'[05:05:42.993 01/05/2000]',-0.073
'[05:05:42.997 01/05/2000]',-0.068
'[05:05:43.000 01/05/2000]',-0.063
'[05:05:43.003 01/05/2000]',-0.056
'[05:05:43.007 01/05/2000]',-0.051
'[05:05:43.010 01/05/2000]',-0.048
'[05:05:43.013 01/05/2000]',-0.046
'[05:05:43.017 01/05/2000]',-0.043
'[05:05:43.020 01/05/2000]',-0.041
'[05:05:43.023 01/05/2000]',-0.037
'[05:05:43.027 01/05/2000]',-0.033
'[05:05:43.030 01/05/2000]',-0.028
'[05:05:43.033 01/05/2000]',-0.021
'[05:05:43.037 01/05/2000]',-0.011
'[05:05:43.040 01/05/2000]',-0.002
'[05:05:43.043 01/05/2000]',0.006
'[05:05:43.047 01/05/2000]',0.015
'[05:05:43.050 01/05/2000]',0.024
'[05:05:43.053 01/05/2000]',0.037
'[05:05:43.057 01/05/2000]',0.052
'[05:05:43.060 01/05/2000]',0.062
'[05:05:43.063 01/05/2000]',0.068
'[05:05:43.067 01/05/2000]',0.074
'[05:05:43.070 01/05/2000]',0.079
'[05:05:43.073 01/05/2000]',0.085
'[05:05:43.077 01/05/2000]',0.091
'[05:05:43.080 01/05/2000]',0.098
'[05:05:43.083 01/05/2000]',0.101
'[05:05:43.087 01/05/2000]',0.099
'[05:05:43.090 01/05/2000]',0.092
'[05:05:43.093 01/05/2000]',0.083
'[05:05:43.097 01/05/2000]',0.069
'[05:05:43.100 01/05/2000]',0.058
'[05:05:43.103 01/05/2000]',0.049
'[05:05:43.107 01/05/2000]',0.039
'[05:05:43.110 01/05/2000]',0.030
'[05:05:43.113 01/05/2000]',0.021
'[05:05:43.117 01/05/2000]',0.012
'[05:05:43.120 01/05/2000]',0.008
'[05:05:43.123 01/05/2000]',0.006
'[05:05:43.127 01/05/2000]',0.004
'[05:05:43.130 01/05/2000]',0.003
'[05:05:43.133 01/05/2000]',0.002
'[05:05:43.137 01/05/2000]',0.000
'[05:05:43.140 01/05/2000]',0.000
'[05:05:43.143 01/05/2000]',-0.002
'[05:05:43.147 01/05/2000]',-0.004
'[05:05:43.150 01/05/2000]',-0.005
'[05:05:43.153 01/05/2000]',-0.006
'[05:05:43.157 01/05/2000]',-0.008
'[05:05:43.160 01/05/2000]',-0.009
'[05:05:43.163 01/05/2000]',-0.011
'[05:05:43.167 01/05/2000]',-0.013
'[05:05:43.170 01/05/2000]',-0.016
'[05:05:43.173 01/05/2000]',-0.022
'[05:05:43.177 01/05/2000]',-0.027
'[05:05:43.180 01/05/2000]',-0.028
'[05:05:43.183 01/05/2000]',-0.027
'[05:05:43.187 01/05/2000]',-0.025
'[05:05:43.190 01/05/2000]',-0.022
'[05:05:43.193 01/05/2000]',-0.019
'[05:05:43.197 01/05/2000]',-0.020
'[05:05:43.200 01/05/2000]',-0.029
'[05:05:43.203 01/05/2000]',-0.036
'[05:05:43.207 01/05/2000]',-0.042
'[05:05:43.210 01/05/2000]',-0.046
'[05:05:43.213 01/05/2000]',-0.047
'[05:05:43.217 01/05/2000]',-0.048
'[05:05:43.220 01/05/2000]',-0.048
'[05:05:43.223 01/05/2000]',-0.049
'[05:05:43.227 01/05/2000]',-0.049
'[05:05:43.230 01/05/2000]',-0.049
'[05:05:43.233 01/05/2000]',-0.043
'[05:05:43.237 01/05/2000]',-0.040
'[05:05:43.240 01/05/2000]',-0.037
'[05:05:43.243 01/05/2000]',-0.036
'[05:05:43.247 01/05/2000]',-0.035
'[05:05:43.250 01/05/2000]',-0.033
'[05:05:43.253 01/05/2000]',-0.032
'[05:05:43.257 01/05/2000]',-0.030
'[05:05:43.260 01/05/2000]',-0.028
'[05:05:43.263 01/05/2000]',-0.025
'[05:05:43.267 01/05/2000]',-0.022
'[05:05:43.270 01/05/2000]',-0.016
'[05:05:43.273 01/05/2000]',-0.017
'[05:05:43.277 01/05/2000]',-0.031
'[05:05:43.280 01/05/2000]',-0.039
'[05:05:43.283 01/05/2000]',-0.045
'[05:05:43.287 01/05/2000]',-0.050
'[05:05:43.290 01/05/2000]',-0.054
'[05:05:43.293 01/05/2000]',-0.056
'[05:05:43.297 01/05/2000]',-0.055
'[05:05:43.300 01/05/2000]',-0.053
'[05:05:43.303 01/05/2000]',-0.048
'[05:05:43.307 01/05/2000]',-0.042
'[05:05:43.310 01/05/2000]',-0.021
'[05:05:43.313 01/05/2000]',0.006
'[05:05:43.317 01/05/2000]',0.014
'[05:05:43.320 01/05/2000]',0.017
'[05:05:43.323 01/05/2000]',0.020
'[05:05:43.327 01/05/2000]',0.014
'[05:05:43.330 01/05/2000]',0.008
'[05:05:43.333 01/05/2000]',0.005
'[05:05:43.337 01/05/2000]',0.002
'[05:05:43.340 01/05/2000]',0.000
'[05:05:43.343 01/05/2000]',0.000
'[05:05:43.347 01/05/2000]',0.001
'[05:05:43.350 01/05/2000]',0.003
'[05:05:43.353 01/05/2000]',0.005
'[05:05:43.357 01/05/2000]',0.008
'[05:05:43.360 01/05/2000]',0.011
'[05:05:43.363 01/05/2000]',0.017
'[05:05:43.367 01/05/2000]',0.016
'[05:05:43.370 01/05/2000]',0.007
'[05:05:43.373 01/05/2000]',0.000
'[05:05:43.377 01/05/2000]',-0.005
'[05:05:43.380 01/05/2000]',-0.011
'[05:05:43.383 01/05/2000]',-0.013
'[05:05:43.387 01/05/2000]',-0.014
'[05:05:43.390 01/05/2000]',-0.015
'[05:05:43.393 01/05/2000]',-0.016
'[05:05:43.397 01/05/2000]',-0.018
'[05:05:43.400 01/05/2000]',-0.017
'[05:05:43.403 01/05/2000]',-0.007
'[05:05:43.407 01/05/2000]',0.000
'[05:05:43.410 01/05/2000]',0.007
'[05:05:43.413 01/05/2000]',0.012
'[05:05:43.417 01/05/2000]',0.016
'[05:05:43.420 01/05/2000]',0.019
'[05:05:43.423 01/05/2000]',0.021
'[05:05:43.427 01/05/2000]',0.022
'[05:05:43.430 01/05/2000]',0.023
'[05:05:43.433 01/05/2000]',0.023
'[05:05:43.437 01/05/2000]',0.024
'[05:05:43.440 01/05/2000]',0.024
'[05:05:43.443 01/05/2000]',0.025
'[05:05:43.447 01/05/2000]',0.025
'[05:05:43.450 01/05/2000]',0.025
'[05:05:43.453 01/05/2000]',0.026
'[05:05:43.457 01/05/2000]',0.026
'[05:05:43.460 01/05/2000]',0.027
'[05:05:43.463 01/05/2000]',0.028
'[05:05:43.467 01/05/2000]',0.028
'[05:05:43.470 01/05/2000]',0.028
'[05:05:43.473 01/05/2000]',0.029
'[05:05:43.477 01/05/2000]',0.030
'[05:05:43.480 01/05/2000]',0.031
'[05:05:43.483 01/05/2000]',0.033
'[05:05:43.487 01/05/2000]',0.034
'[05:05:43.490 01/05/2000]',0.037
'[05:05:43.493 01/05/2000]',0.042
'[05:05:43.497 01/05/2000]',0.056
'[05:05:43.500 01/05/2000]',0.072
'[05:05:43.503 01/05/2000]',0.085
'[05:05:43.507 01/05/2000]',0.091
'[05:05:43.510 01/05/2000]',0.095
'[05:05:43.513 01/05/2000]',0.097
'[05:05:43.517 01/05/2000]',0.097
'[05:05:43.520 01/05/2000]',0.092
'[05:05:43.523 01/05/2000]',0.085
'[05:05:43.527 01/05/2000]',0.076
'[05:05:43.530 01/05/2000]',0.064
'[05:05:43.533 01/05/2000]',0.056
'[05:05:43.537 01/05/2000]',0.045
'[05:05:43.540 01/05/2000]',0.032
'[05:05:43.543 01/05/2000]',0.019
'[05:05:43.547 01/05/2000]',0.003
'[05:05:43.550 01/05/2000]',-0.007
'[05:05:43.553 01/05/2000]',-0.013
'[05:05:43.557 01/05/2000]',-0.017
'[05:05:43.560 01/05/2000]',-0.020
'[05:05:43.563 01/05/2000]',-0.023
'[05:05:43.567 01/05/2000]',-0.024
'[05:05:43.570 01/05/2000]',-0.027
'[05:05:43.573 01/05/2000]',-0.030
'[05:05:43.577 01/05/2000]',-0.032
'[05:05:43.580 01/05/2000]',-0.029
'[05:05:43.583 01/05/2000]',-0.022
'[05:05:43.587 01/05/2000]',-0.002
'[05:05:43.590 01/05/2000]',0.026
'[05:05:43.593 01/05/2000]',0.076
'[05:05:43.597 01/05/2000]',0.154
'[05:05:43.600 01/05/2000]',0.261
'[05:05:43.603 01/05/2000]',0.393
'[05:05:43.607 01/05/2000]',0.538
'[05:05:43.610 01/05/2000]',0.682
'[05:05:43.613 01/05/2000]',0.809
'[05:05:43.617 01/05/2000]',0.902
'[05:05:43.620 01/05/2000]',0.942
'[05:05:43.623 01/05/2000]',0.915
'[05:05:43.627 01/05/2000]',0.821
'[05:05:43.630 01/05/2000]',0.669
'[05:05:43.633 01/05/2000]',0.480
'[05:05:43.637 01/05/2000]',0.285
'[05:05:43.640 01/05/2000]',0.121
'[05:05:43.643 01/05/2000]',0.012
'[05:05:43.647 01/05/2000]',-0.025
'[05:05:43.650 01/05/2000]',-0.038
'[05:05:43.653 01/05/2000]',-0.047
'[05:05:43.657 01/05/2000]',-0.055
'[05:05:43.660 01/05/2000]',-0.082
'[05:05:43.663 01/05/2000]',-0.119
'[05:05:43.667 01/05/2000]',-0.141
'[05:05:43.670 01/05/2000]',-0.149
'[05:05:43.673 01/05/2000]',-0.152
'[05:05:43.677 01/05/2000]',-0.149
'[05:05:43.680 01/05/2000]',-0.142
'[05:05:43.683 01/05/2000]',-0.137
'[05:05:43.687 01/05/2000]',-0.130
'[05:05:43.690 01/05/2000]',-0.123
'[05:05:43.693 01/05/2000]',-0.116
'[05:05:43.697 01/05/2000]',-0.109
'[05:05:43.700 01/05/2000]',-0.102
'[05:05:43.703 01/05/2000]',-0.095
'[05:05:43.707 01/05/2000]',-0.089
'[05:05:43.710 01/05/2000]',-0.084
'[05:05:43.713 01/05/2000]',-0.080
'[05:05:43.717 01/05/2000]',-0.077
'[05:05:43.720 01/05/2000]',-0.075
'[05:05:43.723 01/05/2000]',-0.074
'[05:05:43.727 01/05/2000]',-0.075
'[05:05:43.730 01/05/2000]',-0.078
'[05:05:43.733 01/05/2000]',-0.081
'[05:05:43.737 01/05/2000]',-0.085
'[05:05:43.740 01/05/2000]',-0.089
'[05:05:43.743 01/05/2000]',-0.094
'[05:05:43.747 01/05/2000]',-0.099
'[05:05:43.750 01/05/2000]',-0.101
'[05:05:43.753 01/05/2000]',-0.102
'[05:05:43.757 01/05/2000]',-0.104
'[05:05:43.760 01/05/2000]',-0.106
'[05:05:43.763 01/05/2000]',-0.098
'[05:05:43.767 01/05/2000]',-0.085
'[05:05:43.770 01/05/2000]',-0.071
'[05:05:43.773 01/05/2000]',-0.056
'[05:05:43.777 01/05/2000]',-0.042
'[05:05:43.780 01/05/2000]',-0.031
'[05:05:43.783 01/05/2000]',-0.023
'[05:05:43.787 01/05/2000]',-0.010
'[05:05:43.790 01/05/2000]',-0.002
'[05:05:43.793 01/05/2000]',0.002
'[05:05:43.797 01/05/2000]',0.006
'[05:05:43.800 01/05/2000]',0.010
'[05:05:43.803 01/05/2000]',0.014
'[05:05:43.807 01/05/2000]',0.017
'[05:05:43.810 01/05/2000]',0.020
'[05:05:43.813 01/05/2000]',0.024
'[05:05:43.817 01/05/2000]',0.028
'[05:05:43.820 01/05/2000]',0.035
'[05:05:43.823 01/05/2000]',0.041
'[05:05:43.827 01/05/2000]',0.047
'[05:05:43.830 01/05/2000]',0.056
'[05:05:43.833 01/05/2000]',0.071
'[05:05:43.837 01/05/2000]',0.089
'[05:05:43.840 01/05/2000]',0.096
'[05:05:43.843 01/05/2000]',0.097
'[05:05:43.847 01/05/2000]',0.098
'[05:05:43.850 01/05/2000]',0.098
'[05:05:43.853 01/05/2000]',0.099
'[05:05:43.857 01/05/2000]',0.099
'[05:05:43.860 01/05/2000]',0.097
'[05:05:43.863 01/05/2000]',0.094
'[05:05:43.867 01/05/2000]',0.089
'[05:05:43.870 01/05/2000]',0.084
'[05:05:43.873 01/05/2000]',0.078
'[05:05:43.877 01/05/2000]',0.072
'[05:05:43.880 01/05/2000]',0.065
'[05:05:43.883 01/05/2000]',0.060
'[05:05:43.887 01/05/2000]',0.054
'[05:05:43.890 01/05/2000]',0.044
'[05:05:43.893 01/05/2000]',0.027
'[05:05:43.897 01/05/2000]',0.017
'[05:05:43.900 01/05/2000]',0.013
'[05:05:43.903 01/05/2000]',0.009
'[05:05:43.907 01/05/2000]',0.007
'[05:05:43.910 01/05/2000]',0.004
'[05:05:43.913 01/05/2000]',0.001
'[05:05:43.917 01/05/2000]',-0.002
'[05:05:43.920 01/05/2000]',-0.005
'[05:05:43.923 01/05/2000]',-0.008
'[05:05:43.927 01/05/2000]',-0.011
'[05:05:43.930 01/05/2000]',-0.015
'[05:05:43.933 01/05/2000]',-0.020
'[05:05:43.937 01/05/2000]',-0.025
'[05:05:43.940 01/05/2000]',-0.029
'[05:05:43.943 01/05/2000]',-0.032
'[05:05:43.947 01/05/2000]',-0.034
'[05:05:43.950 01/05/2000]',-0.036
'[05:05:43.953 01/05/2000]',-0.038
'[05:05:43.957 01/05/2000]',-0.040
'[05:05:43.960 01/05/2000]',-0.041
